Churn Category,Age,Number of Dependents,Population,Latitude,Longitude,Satisfaction Score,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender-Male,Gender-Female,Under 30-Yes,Under 30-No,Senior Citizen-Yes,Senior Citizen-No,Married-Yes,Married-No,Dependents-Yes,Dependents-No,Referred a Friend-Yes,Referred a Friend-No,Offer-Offer B,Offer-Offer E,Offer-None,Offer-Offer C,Offer-Offer A,Offer-Offer D,Phone Service-Yes,Phone Service-No,Multiple Lines-Yes,Multiple Lines-No,Internet Service-Yes,Internet Service-No,Internet Type-Fiber Optic,Internet Type-DSL,Internet Type-Cable,Internet Type-None,Online Security-Yes,Online Security-No,Online Backup-Yes,Online Backup-No,Device Protection Plan-Yes,Device Protection Plan-No,Premium Tech Support-Yes,Premium Tech Support-No,Streaming TV-Yes,Streaming TV-No,Streaming Movies-Yes,Streaming Movies-No,Streaming Music-Yes,Streaming Music-No,Unlimited Data-Yes,Unlimited Data-No,Contract-Two Year,Contract-Month-to-Month,Contract-One Year,Paperless Billing-Yes,Paperless Billing-No,Payment Method-Mailed Check,Payment Method-Credit Card,Payment Method-Bank Withdrawal
0,46,0,844,38.674276,-121.961866,3,0,52,23.12,0,25.6,1334.5,0,0,411.36,2106.41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
0,27,0,46105,33.877639,-119.4729985,4,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,0,73686,34.078991,-118.263804,3,3,49,5.29,30,59.6,2970.3,0,0,259.21,2106.41,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
3,67,0,81986,34.321621,-118.399841,1,0,38,26.1,27,57.15,2250.65,0,0,991.8,3242.45,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
0,46,0,42459,33.921793,-118.140588,4,0,17,32.19,11,94.2,1608.15,36.4,0,411.36,2118.98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
2,78,1,27778,33.936291,-118.332639,2,1,25,19.76,12,98.5,2514.5,0,0,494,2995.07,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
0,33,0,10658,37.527497,-122.230941,3,0,2,1.81,0,20.05,33.7,0,0,3.62,37.32,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,58,0,28067,34.281911,-119.4729985,3,0,17,36.47,15,56.1,946.95,0,0,619.99,1566.94,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0
1,79,0,17944,32.76501,-117.19938,3,0,22,5.09,23,74.4,1692.6,0,0,111.98,2106.41,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,72,0,17944,36.125529,-119.4729985,1,0,27,3.33,18,78.05,2135.5,0,10,89.91,2235.41,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,59,1,406,38.129308,-119.4729985,3,0,29,13.32,16,64.75,877.35,0,0,173.16,1050.51,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
0,46,0,96267,33.944624,-118.192615,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,0,732,33.906496,-116.569499,3,1,46,48.62,3,80.4,3605.2,0,20,2236.52,5861.72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1
0,56,0,17944,36.125529,-119.4729985,5,0,13,22.61,0,19.75,265.75,0,0,131.43,397.18,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3,34,3,18058,33.977468,-118.445475,1,0,12,25.34,56,70.2,927.35,0,80,411.36,1311.43,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,59,0,17944,37.339533,-121.777179,4,4,71,22.61,6,70.2,3263.6,0,0,0,3263.6,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1,40,0,5889,38.392559,-119.4729985,1,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64,0,513,40.053684,-120.743116,4,0,14,8.54,16,19.6,300.4,0,0,119.56,419.96,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,35,0,17944,36.125529,-119.4729985,3,0,64,14.39,7,86.55,5632.55,0,0,920.96,6553.51,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,49,0,21739,36.125529,-118.37267,3,0,49,27.2,16,84.5,3906.7,0,0,1332.8,5239.5,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
0,64,0,1237,39.440687,-121.263583,5,0,72,10.87,16,103.65,7634.8,0,0,782.64,8417.44,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1,63,0,17944,36.125529,-119.4729985,3,0,4,43.32,20,85.65,321.65,0,10,411.36,504.93,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,54,2,87383,33.952714,-118.292061,3,8,6,23.73,0,19.85,138.85,0,0,142.38,281.23,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0
1,26,0,40239,37.972662,-122.491452,1,0,42,33.46,52,105.2,4400.75,40.15,0,1405.32,5765.92,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
0,43,0,282,39.562239,-121.14836,3,0,4,31.57,18,90.65,367.95,0,0,126.28,494.23,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1
0,33,0,339,33.215251,-116.53633,3,3,29,39.82,16,78.75,3600.65,0,0,1791.9,5392.55,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
0,46,0,1072,40.497283,-123.93037,5,0,22,10.25,0,20.85,450.65,0,0,225.5,676.15,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1
2,20,0,36125,38.460517,-122.790335,3,0,29,29.98,71,72.2,305.55,0,0,411.36,425.47,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0
1,29,0,17944,37.722302,-122.491129,3,0,1,13.04,46,70.2,69.95,0,0,13.04,82.99,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
0,57,0,28,39.904002,-121.527823,5,0,19,40.22,22,56.2,1093.4,0,0,411.36,2106.41,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1,46,0,262,39.461768,-121.195825,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,0,56100,32.726627,-116.994608,3,0,1,9.44,16,19.25,19.25,0,0,9.44,28.69,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,26,3,17944,40.160386,-120.835428,4,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,3,17944,36.125529,-119.4729985,3,1,71,14.14,59,104.65,1379.175,0,0,1003.94,8292.34,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1
3,39,0,17944,36.125529,-119.4729985,3,0,18,8.95,0,70.2,390.85,0,0,161.1,551.95,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1
5,48,0,42239,36.125529,-119.4729985,2,0,3,22.61,6,69.35,191.35,0,0,106.92,298.27,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
5,53,0,58639,33.736387,-118.284363,1,0,8,48.14,18,71.15,563.65,0,0,385.12,948.77,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1
0,46,0,42854,37.758019,-122.138678,4,0,31,40.92,20,87.6,2724.25,0,70,1268.52,4062.77,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,46,0,9278,32.605012,-116.97595,2,2,51,22.61,22,84.2,1379.175,0,0,2222.58,6368.63,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
3,68,0,11889,37.897753,-119.4729985,1,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,0,12741,36.125529,-119.631072,1,1,53,22.61,73,93.9,5029.2,0,0,1655.72,6684.92,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1
0,29,0,4353,38.147852,-120.440124,3,0,26,22.61,59,51.55,1295.4,0,0,641.42,1936.82,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0
0,29,0,240,41.082472,-121.195215,4,0,29,33.98,59,54.5,568.2,0,0,411.36,2106.41,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
1,73,0,17944,32.825086,-117.199424,2,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,0,6448,36.125529,-122.491642,3,8,29,48.7,0,24.5,343.6,0,0,411.36,976.7,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1
3,25,0,571,36.125529,-119.024051,1,0,70,22.61,42,104,7250.15,0,0,853.3,8103.45,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
4,52,0,1723,37.386978,-122.177746,1,0,5,14.26,26,70.05,346.4,0,0,71.3,417.7,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
0,38,0,17944,37.590421,-122.306467,4,0,10,49.04,23,70.2,1379.175,0,0,490.4,2106.41,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
1,47,0,15022,38.694081,-121.694431,1,0,5,7.31,18,70.2,216.9,0,0,411.36,253.45,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1
0,59,0,26971,39.903272,-121.843567,5,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42,0,8403,38.646209,-121.52446,3,0,52,47.9,3,53.75,2790.65,0,0,2490.8,5238.33,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1
0,46,0,53946,36.722898,-121.633648,3,0,2,40.25,0,24.85,62,0,0,411.36,142.5,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,25,0,37916,33.792791,-117.789749,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,0,28098,37.497915,-119.4729985,3,0,55,3.62,17,50.55,2832.75,0,0,199.1,3031.85,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0
0,66,0,17944,36.125529,-120.13287,3,5,15,37.84,19,94.65,1285.05,0,0,567.6,1852.65,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
2,46,0,30587,37.758085,-122.434801,3,1,29,35.22,16,95.75,5742.9,0,0,2113.2,7856.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1
0,40,0,17944,35.176236,-120.483243,3,0,36,25.95,21,54.45,1893.5,0,0,934.2,2827.7,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
0,46,0,17944,35.511833,-120.918713,3,0,10,41.04,0,18.85,163.2,0,0,410.4,573.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,48,0,1236,36.125529,-119.4729985,3,4,63,10.67,0,19.55,1245.6,0,0,672.21,2106.41,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0
1,69,0,27730,36.125529,-119.4729985,1,0,1,7.74,19,46,46,0,0,7.74,53.74,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1
1,23,0,27866,34.137412,-119.4729985,1,0,18,35.7,26,96.05,1740.7,0,0,642.6,2383.3,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
0,38,0,17944,36.125529,-119.4729985,3,0,4,30.07,16,44.55,220.75,0,0,120.28,341.03,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0
0,54,0,1146,39.281194,-122.226568,4,0,29,13.76,4,69.6,1394.55,0,0,411.36,1655.99,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0
0,66,0,162,35.478736,-119.4729985,3,2,64,20.19,8,102.1,6538.45,0,0,1292.16,7830.61,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
4,75,0,40750,38.652065,-119.4729985,1,0,25,36.5,30,102.8,2660.2,0,0,912.5,3572.7,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0
0,64,0,46828,32.805518,-117.169052,4,0,41,10.26,2,98.8,3959.15,27.09,0,411.36,4352.72,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
0,49,0,17944,36.125529,-118.074071,3,0,49,17.77,13,66.15,3199,0,0,870.73,4069.73,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1
1,48,0,17944,32.961064,-117.134917,3,1,29,4.14,30,85.95,381.3,0,0,16.56,2106.41,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
0,34,1,9752,38.33788,-120.954202,3,6,55,41.18,18,100.9,5448.6,0,0,2264.9,7713.5,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
2,46,0,17944,41.950683,-119.4729985,3,1,65,40.47,30,74.8,4820.15,0,0,2630.55,2106.41,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,61,1,17944,36.125529,-119.4729985,3,0,8,14.37,0,20.35,178.7,0,0,114.96,293.66,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,64,0,4882,35.097323,-118.171288,3,0,44,18.42,22,50.15,1379.175,0,0,810.48,2949.58,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0
0,58,0,34314,38.25485,-122.461799,3,0,9,21.11,6,70.2,661.55,0,0,189.99,851.54,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
0,20,0,17944,33.141265,-116.967221,3,9,29,22.61,0,70.2,1816.2,0,0,2284.78,4100.98,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
0,52,0,62069,33.645672,-117.922613,3,0,11,24.57,10,58.95,601.6,0,70,411.36,941.87,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
0,30,0,15187,37.855717,-119.4729985,5,1,71,26.58,27,70.2,1379.175,0,0,1887.18,7549.43,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,55,0,506,36.789213,-119.140338,3,5,50,1.87,0,19.8,1013.2,0,0,93.5,2106.41,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1
3,28,0,17944,36.125529,-119.4729985,3,0,13,0,53,35.1,446.1,0,0,0,2106.41,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0,42,2,35737,37.461251,-122.235414,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,46,0,60599,37.654436,-122.426468,3,7,17,17.91,9,88.25,1460.65,0,0,411.36,1765.12,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
0,48,0,42617,32.853743,-119.4729985,5,8,71,43.61,16,80.7,5705.05,0,0,3096.31,8801.36,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
4,48,0,8577,36.125529,-120.453416,1,0,8,45.59,8,87.05,762.1,0,0,364.72,1126.82,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
0,48,3,5729,36.452211,-119.94575,3,0,29,22.47,0,24.8,1424.2,0,0,1258.32,2682.52,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
1,21,0,17944,37.410567,-122.297152,1,1,55,10.61,16,104.15,5743.05,0,0,583.55,2106.41,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1
